# step nq=36 scene_bodies=1 scene_stride=13 timestep=0.02 environment=0
1	-0.00195420347	-0.00150725979	0.751539946	-0.00732431468	0.0121897785	0.00499961618	0.999886394	-0.135979235	0.0104289958	-0.0373186171	0.287754327	-0.120496958	0.0555673502	-0.124324389	0.0349008404	0.0374551341	0.286821395	-0.147187948	0.0553811453	-0.00499512535	0.0135496287	-0.0234585218	-8.44799724e-05	0.198501259	-0.00109892921	0.898712873	0.000231615079	-0.000574529113	-0.00017851789	0.00591229554	-0.20138602	-0.00113697047	0.899479389	0.000260502769	-0.00213043392	-0.000178136353	0	0	0	0	0	0	1	0	0	0	0	0	0
2	-0.00260151154	-0.00334253395	0.745401859	-0.0107162939	0.00292673754	0.00728821801	0.999911726	-0.115801543	0.00809835736	-0.0840978697	0.256587952	-0.000211874009	0.0590530485	-0.101974204	0.0594915971	0.0523788147	0.277624816	-0.0873786435	0.123596109	-0.00224968675	0.0124196932	0.0108481441	-0.012531898	0.202507585	0.000439310592	0.893243551	0.00028830627	-0.00438526273	-2.9381059e-05	-0.00102210406	-0.198651686	-0.00157149974	0.900951028	0.000638357538	-0.00323051796	-0.000988134416	0	0	0	0	0	0	1	0	0	0	0	0	0
3	-0.00463727629	-0.00480522774	0.736166656	-0.00668600993	0.0193238165	0.0107735414	0.999732852	-0.145328864	-0.00308587332	-0.100139484	0.226026878	0.0403808728	0.0202192701	-0.138864785	0.0560074933	0.0159204565	0.275852293	-0.0419690944	0.0624634102	-0.00298328628	-0.00731134368	-0.0225745384	-0.00645830156	0.208937764	0.00303221843	0.894279599	0.000428851723	-0.0120043838	-4.69782972e-05	0.00782451499	-0.190091103	0.00219638902	0.904576838	0.000477744703	-0.00140873145	-0.000973848859	0	0	0	0	0	0	1	0	0	0	0	0	0
4	-0.00640557101	-0.00474683428	0.725586534	-0.00175719382	0.0152052846	0.0112986555	0.999818981	-0.123662397	-0.00956747681	-0.088879779	0.21215409	-0.0241256431	-0.0140863685	-0.12374714	0.0529177673	0.00996704493	0.263499856	-0.0486116074	0.0209879205	-7.95916276e-05	-0.0196723584	0.0063285213	-0.0127260126	0.206247464	0.00913777109	0.898131907	0.000118984346	-0.0176343136	0.00220202166	-0.00125147018	-0.189319268	0.00570730818	0.903241694	0.000366010703	0.00241042092	-0.000468914048	0	0	0	0	0	0	1	0	0	0	0	0	0
5	-0.0113912495	-0.00382736092	0.715156555	-0.00102816371	0.0336753502	0.0129146166	0.999348879	-0.165476933	-0.0138027947	-0.0869855285	0.216776326	-0.0977155641	-0.000771221938	-0.162668169	0.048219908	0.00597663783	0.267901987	-0.138485402	0.0314639322	-0.00138133636	-0.0157774109	-0.0156710055	-0.00636569876	0.194847062	0.00570474332	0.903704643	-0.000405258441	-0.0163852498	0.00465157488	-0.000978684286	-0.192528993	0.00471167732	0.902920485	-0.000210496772	0.00465282192	0.00054439815	0	0	0	0	0	0	1	0	0	0	0	0	0
6	-0.018019883	-0.00322726904	0.709784269	-0.000589057861	0.0372577757	0.0110510793	0.999244392	-0.184617594	-0.0136996713	-0.079066202	0.226433292	-0.127671853	-0.0132471044	-0.173478827	0.0500215143	0.0105787758	0.258791685	-0.161231816	-0.0113823796	0.00310010579	-0.0110284183	0.0175861903	-0.0134651409	0.182997048	0.000630076625	0.911100507	-0.000830255449	-0.00969863031	0.00618723081	-0.0173564013	-0.188588396	-0.00133212015	0.909476161	-0.000764884055	0.00581110688	-0.00109938858	0	0	0	0	0	0	1	0	0	0	0	0	0
7	-0.0243247114	-0.00302817998	0.709792554	-0.00309732719	0.04077987	0.0126151834	0.999083698	-0.241700724	-0.0142249949	-0.0833576769	0.319933325	-0.15394254	-0.0513853244	-0.188242316	0.0559650846	0.00932916626	0.253508598	-0.143626183	-0.0525694862	0.000697219511	0.00116772309	0.0456460826	-0.0119137214	0.1685348	-0.0104736108	0.915922821	-0.000827181735	0.00803834666	0.00478117773	-0.0211123824	-0.183221847	0.00190205593	0.909314573	-0.000599070743	0.0141639505	-0.00269057881	0	0	0	0	0	0	1	0	0	0	0	0	0
8	-0.029190395	-0.0033218849	0.708438158	-0.00701094838	0.0513353236	0.00728145195	0.998630285	-0.30180347	0.00419815769	-0.0623637289	0.386406243	-0.191987172	-0.0851118863	-0.223741218	0.0677798241	0.0205948092	0.262492418	-0.138982937	-0.0422788411	0.00753699755	0.0114815934	0.0405613072	0.00556418719	0.160650775	-0.0236111935	0.916447878	-0.000842484704	0.0276428759	-0.000856554252	-0.0128632821	-0.176578611	0.0125020565	0.911055207	-0.000433887588	0.023794461	-0.000103861013	0	0	0	0	0	0	1	0	0	0	0	0	0
9	-0.0323160663	-0.00520093506	0.706113875	-0.0179861002	0.0531637333	0.00721720792	0.998397708	-0.338941038	0.0369631127	-0.0660698861	0.437230468	-0.220347732	-0.0175687335	-0.234347463	0.0937272757	0.0094140172	0.265932649	-0.132156581	-0.0705779195	0.00381077779	0.0319766849	0.0481018797	0.0163940098	0.156256661	-0.0308424812	0.921575189	-0.00056728028	0.0480536036	-0.00803798996	-0.00469045155	-0.171117559	0.0219563004	0.913727403	-2.60989236e-05	0.0344500951	0.00581904873	0	0	0	0	0	0	1	0	0	0	0	0	0
10	-0.035783492	-0.00693872292	0.703017116	-0.020404296	0.0646212474	-0.000853854057	0.99770087	-0.377474099	0.0566812456	-0.0509497598	0.450392842	-0.195796192	-0.0296221841	-0.284771502	0.10606306	0.0198841617	0.307179332	-0.147834137	-0.0377938114	0.0108512994	0.0227290075	0.0260200948	0.0311796367	0.163390398	-0.0293895341	0.925698817	-0.000438454386	0.0670235381	-0.014518396	0.00585538149	-0.157878488	0.0313449241	0.921262264	0.000184440985	0.0473752581	0.0134451119	0	0	0	0	0	0	1	0	0	0	0	0	0
