# step nq=36 scene_bodies=1 scene_stride=13 timestep=0.02 environment=0
1	-0.00198385096	-0.00151188381	0.751535118	-0.007349425	0.0123147639	0.00502290064	0.999884546	-0.136491597	0.0103150802	-0.0378779843	0.288249195	-0.120652325	0.0555665642	-0.124788776	0.0350810625	0.0377275571	0.287297845	-0.147502407	0.0553776026	-0.0050169942	0.0135978451	-0.023668997	-9.62042031e-05	0.198498294	-0.001103902	0.89868623	0.000231941318	-0.000589782721	-0.000179704541	0.00592850382	-0.201399609	-0.00114438811	0.89945519	0.000262289395	-0.00215337751	-0.000179375391	0	0	0	0	0	0	1	0	0	0	0	0	0
2	-0.00263615884	-0.00334715052	0.745395005	-0.0107135745	0.002913584	0.00727463467	0.999911904	-0.116061836	0.00782765169	-0.0848451406	0.25728336	-0.000205040124	0.0590764135	-0.102360062	0.0597814247	0.0530402288	0.278800279	-0.0880464464	0.123593777	-0.00221354142	0.0123870177	0.0110753141	-0.0126422253	0.202540874	0.000459956354	0.893187702	0.000286134396	-0.00444893539	-2.47951248e-05	-0.00113675208	-0.198645443	-0.00157808501	0.900922596	0.00064025732	-0.00327553041	-0.000994313741	0	0	0	0	0	0	1	0	0	0	0	0	0
3	-0.00472436566	-0.00480161188	0.736162126	-0.00662190514	0.0196872689	0.0108219637	0.999725699	-0.146705046	-0.00356800668	-0.100948267	0.227157563	0.0408991128	0.0197526645	-0.140236661	0.056074053	0.0164800063	0.27723366	-0.0423263647	0.0624685697	-0.00304486696	-0.00747079076	-0.0231522974	-0.00644237176	0.208969876	0.00303537073	0.894257009	0.000429183914	-0.0121187931	-4.91038518e-05	0.00788871292	-0.190065131	0.00219192123	0.904536009	0.000478662958	-0.00150831288	-0.000983650563	0	0	0	0	0	0	1	0	0	0	0	0	0
4	-0.00652422011	-0.00472926674	0.725628376	-0.00156849169	0.01539174	0.0110013764	0.999819756	-0.124403454	-0.0103769498	-0.0909237415	0.212856039	-0.0256786086	-0.0109928129	-0.124904811	0.0529377609	0.0113052232	0.26475054	-0.0479257368	0.0205847546	0.000274818565	-0.020053627	0.00653295405	-0.0127343191	0.206343547	0.00927821267	0.898096144	0.000101969621	-0.0178424902	0.00224084267	-0.00161012809	-0.18919012	0.0057509183	0.903250158	0.000355253345	0.0023121601	-0.000480370421	0	0	0	0	0	0	1	0	0	0	0	0	0
5	-0.0115808556	-0.00382889458	0.715248466	-0.00084511668	0.0341349468	0.0124320192	0.999339521	-0.16737549	-0.0144730089	-0.0909715071	0.218309283	-0.0980220363	-0.00260135299	-0.164429128	0.0482693687	0.00663690455	0.268774718	-0.137396082	0.0309249628	-0.00118032692	-0.0160699505	-0.0158690382	-0.00611033104	0.195036054	0.00589399086	0.903796196	-0.000436218717	-0.0165934078	0.00474240305	-0.00144162716	-0.192276806	0.00489235064	0.902715921	-0.000230231177	0.00452759629	0.000580215361	0	0	0	0	0	0	1	0	0	0	0	0	0
6	-0.0182644259	-0.0032038996	0.709854007	-0.000240962618	0.037738163	0.0102053853	0.999235511	-0.18659085	-0.0147660114	-0.0829123855	0.228048861	-0.127361819	-0.0110929329	-0.175361291	0.049990654	0.0115196127	0.259444475	-0.160014495	-0.0137004005	0.00345276226	-0.0115149384	0.0176694207	-0.0131558776	0.183294192	0.000850142795	0.911123574	-0.000870210002	-0.00977654383	0.00630875072	-0.018016817	-0.188353568	-0.00100003625	0.908983946	-0.000776529545	0.00543725723	-0.000988608692	0	0	0	0	0	0	1	0	0	0	0	0	0
7	-0.0246376917	-0.00295920414	0.70974046	-0.00287975068	0.0413288958	0.0117791537	0.999072075	-0.244214103	-0.0144979758	-0.0861208066	0.32170704	-0.154122233	-0.0568811744	-0.190325141	0.0559973009	0.0101120407	0.25423649	-0.143287733	-0.0523727275	0.000662210339	0.00134670385	0.0458182618	-0.0118235387	0.168581992	-0.0103859557	0.915975451	-0.000857081846	0.00810767803	0.00490542082	-0.0217957441	-0.183427975	0.00206187274	0.908704519	-0.000603188877	0.0132495435	-0.00250303745	0	0	0	0	0	0	1	0	0	0	0	0	0
8	-0.0295639765	-0.0031664127	0.708300292	-0.00712334923	0.0519634895	0.00628443016	0.998603821	-0.304806828	0.00479065906	-0.0627521127	0.38959381	-0.198216587	-0.077495195	-0.226168737	0.0683760196	0.0193148963	0.263263255	-0.13869153	-0.0443230532	0.00758842053	0.0127899032	0.0407475382	0.00547844032	0.160111412	-0.0236958079	0.916464388	-0.00085349346	0.027812371	-0.000734397152	-0.0134698339	-0.177397475	0.0123015745	0.910690069	-0.000442162709	0.0224573389	7.46696096e-05	0	0	0	0	0	0	1	0	0	0	0	0	0
9	-0.0328482464	-0.00499678077	0.705858886	-0.0183915179	0.0541025326	0.00600076653	0.998347938	-0.343761653	0.0372320116	-0.0688004121	0.443931818	-0.223203138	-0.020021094	-0.238686383	0.0949686542	0.00821452495	0.268875837	-0.132313877	-0.0714834854	0.00395153789	0.0337831378	0.048022598	0.0161709543	0.155629709	-0.0312111378	0.921202838	-0.000591702992	0.0481055267	-0.00797073171	-0.00530919665	-0.172096312	0.0213847309	0.913514018	-5.5739154e-05	0.0330447704	0.00588766998	0	0	0	0	0	0	1	0	0	0	0	0	0
10	-0.0363814496	-0.00676719658	0.702656448	-0.0209795646	0.0652260035	-0.00214112387	0.997647643	-0.38274619	0.0583271943	-0.052554816	0.458141834	-0.199550867	-0.0351197943	-0.288366497	0.107710965	0.0181410853	0.309720814	-0.14819175	-0.0391572677	0.0108356634	0.0242596697	0.0270395987	0.030531615	0.163119212	-0.0297077373	0.925307393	-0.000453886285	0.066678457	-0.0145414341	0.00520286709	-0.158492103	0.0307070073	0.921217561	0.000141287193	0.046137739	0.0133235445	0	0	0	0	0	0	1	0	0	0	0	0	0
