time_s,P_0_mmHg,P_1_mmHg,P_2_mmHg,P_3_mmHg,P_4_mmHg,P_5_mmHg,P_6_mmHg,P_7_mmHg,P_8_mmHg,P_9_mmHg,P_10_mmHg,P_11_mmHg,P_12_mmHg,P_13_mmHg,P_14_mmHg,P_15_mmHg,P_16_mmHg,P_17_mmHg,P_18_mmHg,P_19_mmHg,P_20_mmHg,V_0_mL,V_1_mL,V_2_mL,V_3_mL,V_4_mL,V_5_mL,V_6_mL,V_7_mL,V_8_mL,V_9_mL,V_10_mL,V_11_mL,V_12_mL,V_13_mL,V_14_mL,V_15_mL,V_16_mL,V_17_mL,V_18_mL,V_19_mL,V_20_mL,Q_0_mL_per_s,Q_1_mL_per_s,Q_2_mL_per_s,Q_3_mL_per_s,Q_4_mL_per_s,Q_5_mL_per_s,Q_6_mL_per_s,Q_7_mL_per_s,Q_8_mL_per_s,Q_9_mL_per_s,Q_10_mL_per_s,Q_11_mL_per_s,Q_12_mL_per_s,Q_13_mL_per_s,Q_14_mL_per_s,Q_15_mL_per_s,Q_16_mL_per_s,Q_17_mL_per_s,Q_18_mL_per_s,Q_19_mL_per_s,Q_20_mL_per_s,Q_21_mL_per_s,Q_22_mL_per_s,Q_23_mL_per_s,volume_sum_mL,source_atrial_phase_s,source_ventricular_phase_s
0.0070000003324821591,84.662412910151403,84.700772663894298,84.719060326083209,3.7777275008967099,1.945989538041158,84.253279284033184,83.806910341768003,82.253537883706088,5.2234371309668219,82.305879256736276,4.9618074034687725,82.571275229741616,4.8831255897027495,3.1532968664302792,1.9616438114915484,1.4537186355330145,0.82746426333312928,13.675274855153457,8.3335347703543015,7.7993052331021202,6.7853413186993015,45.825475614842397,16.531100446306262,32.943812065216648,671.444092506277,23.729786399453506,208.82532792840331,18.380691034176799,37.273242955578283,56.11718565483411,316.46117585134726,1434.5894410725882,216.51425504594832,812.90702178710467,83.099151838070185,35.980821905745771,32.067548433931051,139.12178563969604,220.09593450752175,541.00181293318872,47.580379001573618,159.50995737819625,0,-12.786584580965155,-1.306261584922197,16.518639352078875,16.652163298686837,17.581103661005127,37.193966010747204,44.636894226518109,15.53372458061915,18.787829451887625,18.819456950332206,21.443301214738952,25.781357284422501,25.835864814835617,13.729279022515408,17.264033253341971,17.2982872327247,62.718581838880567,63.490646994816743,104.37572869998087,0,76.310572639987939,89.038256208696879,101.39639144028187,5150,0.0070000003324821591,-0.104098411640224
0.0075000003562308848,84.619164498723961,84.656919771043107,84.674560377703529,3.7777175277068027,1.9456392822619055,84.216324712455574,83.776700015815777,82.245526470339698,5.2234337386300052,82.294696164383723,4.9618068689295631,82.562146093860491,4.8831246497819825,3.1530003059692842,1.9609635707851747,1.4543521832646238,0.83016512278538479,13.664063742909089,8.3328189915293578,7.7976666799785432,6.7905555060503939,45.813366059642711,16.525399570235606,32.934912075540709,671.44402269394766,23.729331066940478,208.82163247124555,18.377670001581578,37.271560558771341,56.117168693150028,316.45893923287673,1434.589411841338,216.5124292187721,812.90700342091884,83.098766347297953,35.980481785392584,32.055935923337842,139.17388521853007,220.05781672589092,540.9953709237642,47.574413317196878,159.56048285362832,0,-12.585090773048554,-1.2600433328872538,16.509559765305454,16.655256776771793,17.545967821331491,36.621798751671591,43.962469663979675,15.311735454760793,18.785876276026755,18.822122115097464,21.171483591886489,25.777629765151389,25.84009375657541,13.495043577280954,17.262004765350781,17.301243438126981,62.738775536005761,63.326423440068865,104.03117674653983,0,76.160639305424723,89.192051925135758,100.71111739281493,5149.9999999999991,0.0075000003562308848,-0.10359841161647527
0.0080000003799796104,84.576548603187433,84.613643899636244,84.630236111173446,3.7777066916798754,1.9453056282095147,84.179855871832274,83.746741783759845,82.237000538315428,5.2234298771398437,82.28285948681706,4.961806260466779,82.552448128541144,4.883123580355023,3.1527016907971213,1.9604697153331385,1.4552803653512543,0.83285771046010559,13.652874639851822,8.3320877911052325,7.7963191567891785,6.7957351831900734,45.801433608892481,16.519773706952712,32.926047222234686,671.44394684175916,23.72889731667237,208.81798558718322,18.374674178375983,37.269770113046235,56.117149385699221,316.4565718973634,1434.5893785675801,216.51048962570823,812.90698252416337,83.098378185656102,35.980234857666566,32.044377325790478,139.22582523477541,220.01977377549619,540.98879011994711,47.568845999925216,159.61067392511183,0,-12.365098816270384,-1.1851579669429464,16.50051620805991,16.658191486094189,17.500902244937873,36.06297557774176,43.311408807242913,15.097412454444168,18.783797722237946,18.82480169402475,20.912604242039784,25.773684408783428,25.844350995280823,13.269929502430008,17.259849899596915,17.304218895579016,62.749051340209618,63.148668747735528,103.73710914852478,0,76.011240696379843,89.294772386008987,100.05839735991051,5150,0.0080000003799796104,-0.10309841159272655
0.0085000004037283361,84.534513686504411,84.570909397955276,84.586149970347122,3.7776950083972043,1.9449922214091848,84.143825684901628,83.717004643984069,82.227978044664113,5.2234255344798068,82.270400968140564,4.9618055761283788,82.542203697882243,4.8831223782486424,3.1524048268889824,1.960164956698381,1.4564915170826922,0.83554330671224464,13.641707470360975,8.3313439272573664,7.7952423997949438,6.8008819727321557,45.789663832221237,16.514218221734186,32.91722999406943,671.44386505878037,23.728489887831941,208.81438256849017,18.371700464398408,37.267875389379462,56.117127672399036,316.4540801936281,1434.5893411445668,216.50844073957646,812.90695903483277,83.097992300426995,35.980082478349189,32.032836812355747,139.27763038647919,219.98180539922731,540.98209534531634,47.563636760162112,159.66054631577458,0,-12.131903816955022,-1.0886123137033061,16.491521420806105,16.660934427163813,17.446453725946164,35.517091054798428,42.682104091755946,14.890265993199563,18.781598173215688,18.827460978098404,20.665766797764359,25.769531797337393,25.848582131991375,13.05334384557584,17.257573626585245,17.307175513596597,62.749466852136919,62.959179951961097,103.49136839507459,0,75.862336330051548,89.35025457707043,99.436042706278812,5150,0.0085000004037283361,-0.10259841156897782
0.0090000004274770617,84.493017120654628,84.528686297267015,84.54234883328445,3.7776824965170159,1.9447024904468013,84.108192939522382,83.687460019009748,82.218475811210666,5.2234207024897392,82.257350165888354,4.9618048145477367,82.531433723244504,4.8831210413767971,3.1521134341156776,1.960050446468568,1.4579745696843316,0.83822313740275167,13.630562164542368,8.3305899505804391,7.7944175906923601,6.8059973884179303,45.778044793783295,16.50872921864471,32.908469766656893,671.44377747561907,23.728113237580843,208.81081929395225,18.368746001900973,37.265879920354237,56.117103512448693,316.45147003317766,1434.5892994975643,216.50628674464889,812.90693291216542,83.097613526968644,35.980025223234286,32.021280700320276,139.32932432049907,219.94391135944406,540.97530955522393,47.558748212042573,159.71011469376975,0,-11.889725537462445,-0.97589542981678179,16.482584966687231,16.663454600638314,17.383140027231061,34.984016466567752,42.073292051263422,14.689842077990818,18.779281733834377,18.830066076127832,20.430140758877052,25.765181783780207,25.85273400617227,12.844736619613823,17.2551805959706,17.310076072611196,62.740157244584715,62.759484598029545,103.29190538026332,0,75.713888770884694,89.362059981346491,98.842020227442973,5150.0000000000009,0.0090000004274770617,-0.1020984115452291
0.0095000004512257874,84.452023112549043,84.486948875133109,84.498867365879732,3.7776691774340287,1.9444396583849675,84.072921842826631,83.658082405924702,82.208509617877354,5.2234153767455656,82.243734627844617,4.9618039749242087,82.520157800349494,4.8831195687070883,3.1518311212490628,1.9601260899988024,1.4597189908891777,0.84089837657090161,13.61943865779652,8.3298282189976085,7.7938272521509484,6.8110828428432519,45.766566471513734,16.503303353767304,32.899773473175948,671.44368424203822,23.727771555900457,208.80729218428266,18.365808240592472,37.263787019754247,56.117076883727826,316.44874692556891,1434.5892535827888,216.5040315600699,812.90690413598804,83.097246556224917,35.980063044999397,32.009677265074075,139.38092968405269,219.90609143650818,540.96845397097843,47.554145665842562,159.75939274715111,0,-11.641920861355478,-0.85132076761595954,16.473713916009324,16.66572290044601,17.31145241056392,34.463751792946539,41.483943690192859,14.495727880473481,18.776852253934585,18.832584140877298,20.204968258286929,25.760643550973469,25.856755052502081,12.643606728613419,17.252675162587202,17.312884474580255,62.721317434224233,62.550887388703096,103.13676905304601,0,75.565863411413019,89.333494474443341,98.274440930769643,5150,0.0095000004512257874,-0.10159841152148037
0.010000000474974513,84.411501175201451,84.445674635210551,84.455730627890617,3.7776550749894868,1.944206753232754,84.037981449500847,83.62884953384355,82.198094302685377,5.2234095564218013,82.22958007583955,4.9618030570014309,82.508394323519923,4.8831179602223784,3.1515613674237715,1.960390801757923,1.4617147339202985,0.84357014885761894,13.608336890417887,8.3290609115933396,7.7934551509326351,6.8161396546279915,45.755220329056414,16.497937702577374,32.891146125578125,671.44358552492645,23.727468779202582,208.80379814495009,18.362884953384356,37.261599803563925,56.117047782109005,316.44591601516788,1434.5892033862206,216.50167886470399,812.9068727059655,83.096895910628163,35.980195400878962,31.997996579142605,139.43246817146348,219.86834542742082,540.96154820434003,47.549796935374218,159.80839325334523,0,-11.391153336366719,-0.7182851914332592,16.464913378143088,16.667712015970299,17.231857832587696,33.956338700054872,40.91319156572979,14.30755231158173,18.774313352747214,18.834983536345725,19.989563685771419,25.755925672946038,25.860595565395133,12.449502336929186,17.250061414066121,17.315565927986068,62.693187666623601,62.334508479703068,103.02409751044659,0,75.418228268922093,89.267626776784084,97.731549630464357,5150,0.010000000474974513,-0.10109841149773165
0.010500000498723239,84.371424988689895,84.404843575267151,84.412956110568317,3.7776402152215574,1.9440066175901773,84.003345057950966,83.599742245632058,82.187243859462683,5.2234032441422249,82.214910583112442,4.9618020610440956,82.496160606581753,4.8831162168790732,3.1513075087924673,1.9608427129395618,1.4639521934860229,0.84623953171401456,13.597256807222911,8.3282900414478398,7.7932862080400884,6.8211690550683137,45.74399899683317,16.492629664784729,32.88259122211366,671.44348150655094,23.727208602867229,208.80033450579509,18.359974224563206,37.259321210487158,56.117016220711122,316.44298211662249,1434.5891489223343,216.49923212131634,812.90683864078619,83.096565926752604,35.980421356469783,31.986210373768273,139.48396056676336,219.83067314455789,540.95461037303062,47.545672159279903,159.85712814361196,0,-11.139528859085127,-0.57946680722612398,16.456186917417707,16.669396342103454,17.144800860862659,33.461811885357214,40.360281231890838,14.12498386169375,18.77166844276109,18.837233957725068,19.783309464565942,25.751036174022783,25.864207889308972,12.26201821167005,17.247343197711707,17.318087080866057,62.656041886995027,62.111314931692363,102.95211029533472,0,75.270953796786713,89.167305567958564,97.211715297177463,5150,0.010500000498723239,-0.10059841147398292
0.011000000522471964,84.33177154251203,84.364437656088086,84.37055533840261,3.7776246261482931,1.9438419175690289,83.968989626934544,83.570744238417305,82.175971528544821,5.2233964458228259,82.199748738367589,4.9618009878138025,82.483472994970001,4.8831143405632087,3.151072729345235,1.9614793400640924,1.466422167637901,0.8489075574237297,13.586198357204813,8.3275174675454995,7.7933064153815268,6.8261721943092768,45.732896031903365,16.487376895291451,32.874111067680523,671.44337238303808,23.726994492839736,208.79689896269346,18.35707442384173,37.256954020994414,56.116982229114129,316.4399497476735,1434.5890902327772,216.496694598994,812.9068019773033,83.096260743380753,35.980739670032044,31.974291919258341,139.53542678270375,219.79307441449637,540.94765720790951,47.541743635217571,159.90560856285688,0,-10.888704525351992,-0.43697730818032759,16.447536880051899,16.67075189617513,17.050705354683139,32.980174143407808,39.824538851723901,13.94772709872484,18.768920751883414,18.839306513432646,19.585650000710228,25.745982583517929,25.867546549550962,12.080791593858939,17.244524145423732,17.320416112179736,62.610178383218027,61.882146553273927,102.91910170236189,0,75.12401270941875,89.035175360662109,96.713422107225,5150,0.011000000522471964,-0.1000984114502342
0.01150000054622069,84.292520483155386,84.324440411537879,84.328535133961282,3.777608337577099,1.9437151510756878,83.934895239728206,83.541841744322795,82.164289878359725,5.2233891705102264,82.184115793607504,4.9617998385444038,82.470346966632619,4.8831123340452525,3.1508600550546144,1.9622977217133737,1.4691158245443532,0.85157521496305355,13.575161493213173,8.3267449058244178,7.7935027584771062,6.8311501470725196,45.721905735283514,16.482177253499927,32.865707026792258,671.44325836303972,23.726829696398394,208.79348952397282,18.35418417443228,37.254500874455545,56.116945852551133,316.4368231587215,1434.5890273850221,216.49406939332653,812.90676276965189,83.09598429389257,35.981148860856685,31.962215920985635,139.58688589663731,219.75554907692478,540.94070415241981,47.53798566600306,159.95384492513273,0,-10.639976127497638,-0.29248017310022434,16.438964652323303,16.671756240921919,16.949975947547664,32.511385766107217,39.305349540541101,13.775518659630706,18.766073343377926,18.841173776869201,19.396085010218449,25.740771985021031,25.870568335568418,11.905497529890852,17.241607696130526,17.32252278990638,62.555912281117934,61.647737146127561,102.9234349302166,0,74.977379819839356,88.873691224551948,96.235261140458661,5150,0.01150000054622069,-0.09959841142648547
0.012000000569969416,84.253653612883028,84.284836658686814,84.286898620472329,3.7775913809359616,1.943628655528338,83.901044627435212,83.513023199108758,82.152210877325075,5.2233814302180557,82.168031795147712,4.9617986149172015,82.456797221124461,4.8831102009343121,3.1506723506639411,1.9632945292427646,1.4720246733992521,0.85424345171896532,13.564146171656532,8.3259739394292378,7.7938631447669042,6.8361039179712684,45.711023011607253,16.477028765629285,32.857379724094471,671.4431396665517,23.726717252186837,208.79010446274353,18.351302319910879,37.251964284238269,56.116907151090274,316.43360635902957,1434.5889604710101,216.49135944422488,812.90672108835452,83.095740302090718,35.98164726462138,31.949958428477075,139.63835618365886,219.71809698363222,540.93376545486308,47.534374416843377,160.00184696514157,0,-10.394348601262019,-0.14728298467961817,16.430470865211504,16.672388412796579,16.842999361753066,32.055362313437804,38.802142832645359,13.608123217836834,18.763129133440739,18.842809814128312,19.214162913729229,25.735411060076839,25.873232346475145,11.735844199825529,17.238597115597813,17.324378502703709,62.493569548482981,61.408731980439057,102.96353694671447,0,74.831031888961334,88.685132443722267,95.775922679563578,5150,0.012000000569969416,-0.099098411402736744
0.012500000593718141,84.215154501091249,84.245612279550244,84.245646018982313,3.777573789122679,1.9435846150701088,83.867422753963879,83.484278925186956,82.139745956352286,5.2233732397631814,82.151515698508305,4.961797319036239,82.442837757292523,4.8831079456322772,3.1505123185641644,1.9644661562538315,1.4751405388208412,0.85691317508210663,13.553152352226348,8.32520602822499,7.7943763371124639,6.8410344464425732,45.700243260305555,16.471929596341532,32.849129203796466,671.44301652385877,23.726659999591142,208.78674227539639,18.348427892518696,37.249346650833978,56.116866198815906,316.43030313970166,1434.5888896058007,216.48856755145852,812.90667701942448,83.095532280740443,35.982233078126917,31.937496755474662,139.68985514733384,219.68071799756959,540.92685425402487,47.530887782857306,160.04962378602852,0,-10.152592819665074,-0.0024099594335374214,16.422055557114209,16.672628855023365,16.730145580330987,31.611977011579032,38.31438287769231,13.445329688346703,18.76009090648515,18.844190192718337,19.039474666837869,25.72990612649069,25.87550000674392,11.57156853216037,17.235495513702276,17.325956270681129,62.423482226859626,61.165702179123784,103.03789395645576,0,74.684947485733687,88.471615185421015,95.334189066989069,5150,0.012500000593718141,-0.098598411378988018
